Service Provider,Technology,Test_type,Data Speed(Mbps),Signal_strength,LSA
JIO,4G,Upload,0.03,-124,Andhra Pradesh
JIO,4G,Upload,0.03,-118,Andhra Pradesh
JIO,4G,Upload,0.26,-108,Andhra Pradesh
JIO,4G,Upload,0.18,-110,Andhra Pradesh
JIO,4G,Upload,0.59,-92,Maharashtra
JIO,4G,Upload,9.4,-72,UP East
JIO,4G,Download,1.41,-105,Gujarat
JIO,4G,Download,1.48,-110,Gujarat
JIO,4G,Download,1.29,-124,Gujarat
JIO,4G,Download,0.32,-109,Gujarat
JIO,4G,Download,0.25,-113,Gujarat
JIO,4G,Download,0.81,-108,Gujarat
JIO,4G,Download,2.28,-105,Gujarat
JIO,4G,Download,10.93,-99,Gujarat
JIO,4G,Download,3.53,-103,Gujarat
JIO,4G,Download,14.35,-101,Gujarat
JIO,4G,Download,4.22,-106,Gujarat
JIO,4G,Download,14.82,-106,Gujarat
JIO,4G,Download,2.59,-111,Gujarat
JIO,4G,Download,2.13,-103,Gujarat
JIO,4G,Download,3.3,-90,Gujarat
JIO,4G,Download,2.72,-105,Gujarat
JIO,4G,Download,10.29,-91,Gujarat
JIO,4G,Download,10.69,-108,Gujarat
JIO,4G,Download,5.2,-111,Gujarat
JIO,4G,Download,1.4,-105,Gujarat
JIO,4G,Download,2.08,-111,Gujarat
JIO,4G,Download,1.58,-115,Gujarat
JIO,4G,Download,1.68,-116,Gujarat
JIO,4G,Download,1.6,-118,Gujarat
JIO,4G,Download,2.21,-109,Gujarat
JIO,4G,Download,4.57,-96,Gujarat
JIO,4G,Download,13.83,-97,Gujarat
JIO,4G,Download,2.23,-102,Gujarat
JIO,4G,Download,5.54,-106,Gujarat
JIO,4G,Download,0.23,-102,Gujarat
JIO,4G,Download,7.95,-85,Gujarat
JIO,4G,Download,18.44,-87,Gujarat
JIO,4G,Download,7.59,-105,Gujarat
JIO,4G,Upload,0.19,-109,Gujarat
JIO,4G,Upload,0.72,-118,Gujarat
JIO,4G,Upload,0.04,-124,Gujarat
JIO,4G,Upload,0.06,-109,Gujarat
JIO,4G,Upload,0.3,-105,Gujarat
JIO,4G,Upload,0.44,-108,Gujarat
JIO,4G,Upload,0.82,-110,Gujarat
JIO,4G,Upload,3.75,-99,Gujarat
JIO,4G,Upload,1.86,-103,Gujarat
JIO,4G,Upload,2.48,-96,Gujarat
JIO,4G,Upload,0.61,-116,Gujarat
JIO,4G,Upload,2.42,-101,Gujarat
JIO,4G,Upload,0.6,-107,Gujarat
JIO,4G,Upload,1.66,-99,Gujarat
JIO,4G,Upload,1.95,-97,Gujarat
JIO,4G,Upload,0.86,-109,Gujarat
JIO,4G,Upload,0.77,-91,Gujarat
JIO,4G,Upload,0.99,-108,Gujarat
JIO,4G,Upload,0.86,-107,Gujarat
JIO,4G,Upload,0.94,-105,Gujarat
JIO,4G,Upload,0.15,-107,Gujarat
JIO,4G,Upload,1.58,-104,Gujarat
JIO,4G,Upload,0.44,-116,Gujarat
JIO,4G,Upload,0.23,-118,Gujarat
JIO,4G,Upload,0.93,-109,Gujarat
JIO,4G,Upload,2.02,-96,Gujarat
JIO,4G,Upload,1.23,-97,Gujarat
JIO,4G,Upload,0.04,-102,Gujarat
JIO,4G,Upload,2.07,-106,Gujarat
JIO,4G,Upload,0.3,-102,Gujarat
JIO,4G,Upload,0.48,-85,Gujarat
JIO,4G,Upload,0.94,-87,Gujarat
JIO,4G,Upload,0.38,-105,Gujarat
JIO,4G,Download,1.33,-87,Delhi
CELLONE,3G,Upload,1.82,-67,Chennai
CELLONE,3G,Upload,0.96,-85,Chennai
JIO,4G,Download,29.57,-69,Gujarat
JIO,4G,Upload,3.46,-69,Gujarat
JIO,4G,Download,0.72,-81,Gujarat
JIO,4G,Download,0.94,-79,Gujarat
JIO,4G,Download,0.78,-95,Gujarat
JIO,4G,Download,0.93,-81,Gujarat
JIO,4G,Download,4.72,-64,Gujarat
JIO,4G,Upload,0.84,-81,Gujarat
JIO,4G,Upload,0.24,-90,Gujarat
JIO,4G,Upload,1.24,-93,Gujarat
JIO,4G,Upload,1.12,-80,Gujarat
JIO,4G,Upload,4.1,-63,Gujarat
JIO,4G,Download,54.68,-71,UP West
JIO,4G,Download,54.76,-71,UP West
JIO,4G,Download,54.42,-71,UP West
JIO,4G,Download,54.63,-72,UP West
JIO,4G,Download,54.18,-71,UP West
JIO,4G,Upload,8.51,-71,UP West
JIO,4G,Upload,8.59,-71,UP West
JIO,4G,Upload,8.84,-71,UP West
JIO,4G,Upload,8.63,-72,UP West
JIO,4G,Upload,8.76,-71,UP West
JIO,4G,Download,51.33,-71,UP West
AIRTEL,3G,Download,0.54,-61,Andhra Pradesh
AIRTEL,3G,Upload,1.21,-61,Andhra Pradesh
JIO,4G,Download,26.48,-85,Mumbai
JIO,4G,Download,48.71,-85,Mumbai
JIO,4G,Download,49.16,-85,Mumbai
JIO,4G,Upload,9.15,-85,Mumbai
JIO,4G,Upload,9.67,-85,Mumbai
JIO,4G,Upload,9.79,-85,Mumbai
JIO,4G,Download,0.56,-112,Rajasthan
JIO,4G,Download,0.9,-108,Rajasthan
JIO,4G,Download,0.39,-101,Rajasthan
JIO,4G,Download,2.79,-104,Rajasthan
JIO,4G,Download,18.29,-83,Rajasthan
JIO,4G,Download,0.38,-107,Rajasthan
JIO,4G,Download,5.6,-82,Rajasthan
JIO,4G,Upload,0.04,-112,Rajasthan
JIO,4G,Upload,0.2,-101,Rajasthan
JIO,4G,Upload,1.4,-104,Rajasthan
JIO,4G,Upload,0.15,-102,Rajasthan
JIO,4G,Upload,7.21,-83,Rajasthan
JIO,4G,Upload,0.71,-103,Rajasthan
JIO,4G,Upload,6.82,-82,Rajasthan
VODAFONE,3G,Download,0.28,-83,Assam
VODAFONE,3G,Download,0.35,-83,Assam
VODAFONE,3G,Download,0.28,-83,Assam
VODAFONE,3G,Download,0.2,-83,Assam
VODAFONE,3G,Download,0.31,-83,Assam
VODAFONE,3G,Download,0.27,-91,Assam
VODAFONE,3G,Download,0.32,-83,Assam
VODAFONE,3G,Upload,0.48,-83,Assam
VODAFONE,3G,Upload,0.37,-83,Assam
VODAFONE,3G,Upload,0.7,-91,Assam
VODAFONE,3G,Upload,0.22,-83,Assam
VODAFONE,3G,Upload,0.57,-83,Assam
VODAFONE,3G,Upload,0.52,-91,Assam
VODAFONE,3G,Upload,0.7,-83,Assam
JIO,4G,Download,53.94,-71,UP West
JIO,4G,Upload,8.84,-71,UP West
JIO,4G,Download,0.3,-110,Karnataka
JIO,4G,Download,1.24,-101,Karnataka
JIO,4G,Upload,0.01,-114,Karnataka
JIO,4G,Upload,0.02,-102,Karnataka
VODAFONE,4G,Download,17.12,-98,Gujarat
VODAFONE,4G,Upload,6.64,-99,Gujarat
JIO,4G,Download,17.9,-104,Tamil Nadu
JIO,4G,Download,1.83,-110,Tamil Nadu
JIO,4G,Download,35.4,-67,Haryana
JIO,4G,Upload,5.98,-67,Haryana
JIO,4G,Download,3.06,-70,Kerala
JIO,4G,Upload,4.44,-70,Kerala
JIO,4G,Download,77.22,-66,Gujarat
JIO,4G,Upload,9.43,-66,Gujarat
AIRTEL,4G,Download,0.48,-84,West Bengal
AIRTEL,4G,Upload,0.2,-84,West Bengal
IDEA,4G,Download,4.49,-104,Maharashtra
IDEA,4G,Download,0.2,-102,Maharashtra
IDEA,4G,Upload,5.28,-104,Maharashtra
IDEA,4G,Upload,2.28,-102,Maharashtra
JIO,4G,Download,0.35,-91,Andhra Pradesh
JIO,4G,Download,2.14,-106,Andhra Pradesh
JIO,4G,Download,0.21,-102,Andhra Pradesh
JIO,4G,Upload,0.98,-91,Andhra Pradesh
JIO,4G,Upload,0.99,-106,Andhra Pradesh
JIO,4G,Upload,1.27,-103,Andhra Pradesh
AIRTEL,4G,Download,13.83,-97,Rajasthan
AIRTEL,4G,Download,21.67,-98,Rajasthan
AIRTEL,4G,Download,6.38,-99,Rajasthan
AIRTEL,4G,Download,24.38,-97,Rajasthan
AIRTEL,3G,Download,7.54,-89,Rajasthan
AIRTEL,4G,Download,18.14,-108,Rajasthan
AIRTEL,4G,Upload,0.88,-97,Rajasthan
AIRTEL,4G,Upload,1.72,-98,Rajasthan
AIRTEL,4G,Upload,1.14,-103,Rajasthan
AIRTEL,4G,Upload,21.73,-91,Rajasthan
AIRTEL,3G,Upload,1.25,-91,Rajasthan
AIRTEL,4G,Upload,0.45,-104,Rajasthan
JIO,4G,Download,92.09,-73,Andhra Pradesh
JIO,4G,Upload,9.76,-73,Andhra Pradesh
IDEA,3G,Download,0.1,-97,Gujarat
IDEA,3G,Download,0.92,-91,Gujarat
IDEA,3G,Upload,1.23,-97,Gujarat
IDEA,3G,Upload,1.32,-91,Gujarat
JIO,4G,Download,13.88,-68,Madhya Pradesh
JIO,4G,Download,17.22,-68,Madhya Pradesh
JIO,4G,Download,14.38,-68,Madhya Pradesh
JIO,4G,Download,16.89,-68,Madhya Pradesh
JIO,4G,Download,35.13,-68,Madhya Pradesh
JIO,4G,Upload,13.13,-68,Madhya Pradesh
JIO,4G,Upload,13.38,-68,Madhya Pradesh
JIO,4G,Upload,14.26,-68,Madhya Pradesh
JIO,4G,Upload,13.72,-68,Madhya Pradesh
JIO,4G,Upload,13.05,-68,Madhya Pradesh
IDEA,3G,Download,8.94,-83,Kolkata
IDEA,3G,Download,13.28,-79,Kolkata
IDEA,3G,Download,9.44,-79,Kolkata
IDEA,3G,Download,1.41,-83,Kolkata
IDEA,3G,Download,7.78,-79,Kolkata
IDEA,3G,Download,3.25,-81,Kolkata
IDEA,3G,Download,3.33,-85,Kolkata
IDEA,3G,Download,8.91,-91,Kolkata
IDEA,3G,Download,8.6,-79,Kolkata
IDEA,3G,Download,6.21,-77,Kolkata
IDEA,3G,Upload,2.98,-81,Kolkata
IDEA,3G,Upload,2.65,-79,Kolkata
IDEA,3G,Upload,2.8,-93,Kolkata
IDEA,3G,Upload,2.5,-85,Kolkata
IDEA,3G,Upload,2.66,-79,Kolkata
IDEA,3G,Upload,2.29,-79,Kolkata
IDEA,3G,Upload,2.11,-93,Kolkata
IDEA,3G,Upload,2.72,-91,Kolkata
IDEA,3G,Upload,2.52,-81,Kolkata
IDEA,3G,Upload,2.61,-73,Kolkata
VODAFONE,4G,Download,0.77,-88,Maharashtra
VODAFONE,4G,Download,0.39,-99,Maharashtra
VODAFONE,4G,Download,0.67,-102,Maharashtra
VODAFONE,4G,Download,3.68,-95,Maharashtra
VODAFONE,4G,Download,0.58,-98,Maharashtra
VODAFONE,4G,Download,0.42,-97,Maharashtra
VODAFONE,4G,Download,1.0,-99,Maharashtra
VODAFONE,4G,Download,0.65,-101,Maharashtra
VODAFONE,4G,Download,0.31,-99,Maharashtra
VODAFONE,4G,Download,0.27,-100,Maharashtra
VODAFONE,4G,Download,0.16,-99,Maharashtra
VODAFONE,4G,Download,0.0,-95,Maharashtra
VODAFONE,4G,Download,0.5,-100,Maharashtra
VODAFONE,4G,Download,4.39,-87,Mumbai
VODAFONE,4G,Download,1.53,-95,Maharashtra
VODAFONE,4G,Download,0.42,-98,Maharashtra
VODAFONE,4G,Download,0.47,-110,Maharashtra
VODAFONE,4G,Upload,2.8,-84,Maharashtra
VODAFONE,4G,Upload,1.94,-104,Maharashtra
VODAFONE,4G,Upload,2.46,-101,Maharashtra
VODAFONE,4G,Upload,5.79,-95,Maharashtra
VODAFONE,4G,Upload,1.03,-99,Maharashtra
VODAFONE,4G,Upload,1.39,-97,Maharashtra
VODAFONE,4G,Upload,1.54,-97,Maharashtra
VODAFONE,4G,Upload,2.53,-104,Maharashtra
VODAFONE,4G,Upload,0.9,-100,Maharashtra
VODAFONE,4G,Upload,1.47,-100,Maharashtra
VODAFONE,4G,Upload,1.06,-100,Maharashtra
VODAFONE,4G,Upload,1.21,-96,Maharashtra
VODAFONE,4G,Upload,0.41,-100,Maharashtra
VODAFONE,4G,Upload,5.43,-87,Mumbai
VODAFONE,4G,Upload,5.34,-96,Maharashtra
VODAFONE,4G,Upload,1.8,-100,Maharashtra
VODAFONE,4G,Upload,1.66,-104,Maharashtra
JIO,4G,Download,19.6,-77,Himachal Pradesh
JIO,4G,Upload,5.18,-77,Himachal Pradesh
JIO,4G,Download,13.26,-103,Karnataka
JIO,4G,Upload,2.89,-103,Karnataka
JIO,4G,Download,47.32,-71,Gujarat
JIO,4G,Download,48.68,-71,Gujarat
JIO,4G,Download,37.65,-71,Gujarat
JIO,4G,Upload,7.86,-71,Gujarat
JIO,4G,Upload,7.78,-71,Gujarat
JIO,4G,Upload,5.11,-71,Gujarat
JIO,4G,Download,79.77,-71,UP East
JIO,4G,Upload,7.23,-71,UP East
JIO,4G,Download,8.07,-103,Andhra Pradesh
JIO,4G,Upload,1.42,-103,Andhra Pradesh
JIO,4G,Download,0.4,-100,Rajasthan
JIO,4G,Download,0.18,-99,Rajasthan
JIO,4G,Download,2.42,-106,Rajasthan
JIO,4G,Download,2.07,-110,Rajasthan
JIO,4G,Download,0.07,-101,Rajasthan
JIO,4G,Download,0.03,-106,Rajasthan
JIO,4G,Upload,1.58,-100,Rajasthan
JIO,4G,Upload,1.78,-106,Rajasthan
JIO,4G,Upload,3.02,-104,Rajasthan
JIO,4G,Upload,0.31,-94,Rajasthan
JIO,4G,Upload,1.44,-101,Rajasthan
JIO,4G,Upload,0.66,-102,Rajasthan
JIO,4G,Download,84.53,-78,Andhra Pradesh
JIO,4G,Upload,7.95,-78,Andhra Pradesh
JIO,4G,Download,16.88,-89,Gujarat
JIO,4G,Download,22.48,-72,Assam
JIO,4G,Upload,9.15,-72,Assam
AIRTEL,4G,Download,9.02,-66,Delhi
AIRTEL,4G,Upload,6.32,-66,Delhi
JIO,4G,Download,2.56,-95,Gujarat
JIO,4G,Download,1.34,-94,Gujarat
JIO,4G,Upload,0.07,-91,Gujarat
JIO,4G,Upload,0.06,-94,Gujarat
AIRTEL,4G,Download,2.82,-107,West Bengal
AIRTEL,3G,Download,2.62,-63,West Bengal
AIRTEL,4G,Download,0.91,-92,West Bengal
AIRTEL,4G,Download,2.19,-90,West Bengal
AIRTEL,4G,Download,5.19,-91,West Bengal
AIRTEL,4G,Download,0.96,-107,West Bengal
AIRTEL,4G,Download,2.4,-106,West Bengal
AIRTEL,4G,Download,1.63,-99,West Bengal
JIO,4G,Download,79.07,-83,Karnataka
JIO,4G,Upload,7.82,-83,Karnataka
JIO,4G,Download,10.64,-88,Tamil Nadu
JIO,4G,Download,3.83,-91,Tamil Nadu
JIO,4G,Download,4.45,na,Tamil Nadu
JIO,4G,Download,9.95,na,Tamil Nadu
JIO,4G,Upload,5.26,-92,Tamil Nadu
JIO,4G,Upload,4.96,-95,Tamil Nadu
JIO,4G,Upload,7.16,na,Tamil Nadu
JIO,4G,Upload,6.39,na,Tamil Nadu
JIO,4G,Download,42.03,-77,Assam
JIO,4G,Download,41.47,-78,Assam
JIO,4G,Upload,10.44,-77,Assam
JIO,4G,Upload,9.59,-78,Assam
JIO,4G,Download,93.35,-65,Karnataka
JIO,4G,Download,93.42,-68,Karnataka
JIO,4G,Download,93.77,-68,Karnataka
JIO,4G,Download,93.26,-68,Karnataka
JIO,4G,Download,93.54,-68,Karnataka
JIO,4G,Upload,7.93,-65,Karnataka
JIO,4G,Upload,8.09,-68,Karnataka
JIO,4G,Upload,7.98,-68,Karnataka
JIO,4G,Upload,7.98,-68,Karnataka
JIO,4G,Upload,8.1,-68,Karnataka
AIRTEL,4G,Download,10.05,-94,Rajasthan
AIRTEL,4G,Upload,4.16,-93,Rajasthan
JIO,4G,Download,24.58,-62,Tamil Nadu
JIO,4G,Download,12.82,-62,Tamil Nadu
JIO,4G,Download,16.03,-64,Tamil Nadu
JIO,4G,Download,18.05,-64,Tamil Nadu
JIO,4G,Upload,4.76,-62,Tamil Nadu
JIO,4G,Upload,3.97,-62,Tamil Nadu
JIO,4G,Upload,4.28,-64,Tamil Nadu
JIO,4G,Upload,2.79,-64,Tamil Nadu
IDEA,4G,Download,2.21,-103,Maharashtra
AIRTEL,3G,Download,0.66,-91,West Bengal
AIRTEL,3G,Download,0.19,-91,West Bengal
AIRTEL,3G,Download,2.44,-85,West Bengal
JIO,4G,Download,0.23,-93,Andhra Pradesh
JIO,4G,Download,0.35,-94,Andhra Pradesh
JIO,4G,Upload,0.37,-95,Andhra Pradesh
JIO,4G,Upload,0.52,-94,Andhra Pradesh
JIO,4G,Download,1.28,na,Maharashtra
JIO,4G,Download,15.38,na,Maharashtra
JIO,4G,Upload,2.73,na,Maharashtra
JIO,4G,Upload,1.83,na,Maharashtra
JIO,4G,Download,1.62,-103,Bihar
JIO,4G,Upload,3.22,-101,Bihar
JIO,4G,Download,23.1,-56,Delhi
JIO,4G,Download,20.82,-56,Delhi
JIO,4G,Upload,4.72,-56,Delhi
JIO,4G,Upload,3.1,-56,Delhi
JIO,4G,Download,4.05,-88,Karnataka
JIO,4G,Download,0.88,-97,Karnataka
JIO,4G,Download,0.76,-102,Karnataka
JIO,4G,Upload,3.87,-84,Karnataka
JIO,4G,Upload,0.02,-101,Karnataka
JIO,4G,Upload,0.48,-102,Karnataka
JIO,4G,Download,10.7,-89,Gujarat
JIO,4G,Download,12.28,-93,Gujarat
JIO,4G,Download,0.52,-88,Gujarat
JIO,4G,Download,0.42,-88,Gujarat
JIO,4G,Download,19.97,-90,Gujarat
JIO,4G,Download,20.56,-89,Gujarat
JIO,4G,Download,22.48,-89,Gujarat
JIO,4G,Upload,1.03,-89,Gujarat
JIO,4G,Upload,1.38,-92,Gujarat
JIO,4G,Upload,0.1,-87,Gujarat
JIO,4G,Upload,0.12,-92,Gujarat
JIO,4G,Upload,1.5,-89,Gujarat
JIO,4G,Upload,1.5,-89,Gujarat
JIO,4G,Upload,1.42,-89,Gujarat
JIO,4G,Download,17.05,-88,Gujarat
JIO,4G,Download,6.16,-90,Gujarat
JIO,4G,Download,4.65,-93,Gujarat
JIO,4G,Upload,4.15,-88,Gujarat
JIO,4G,Upload,4.93,-87,Gujarat
JIO,4G,Upload,1.09,-93,Gujarat
JIO,4G,Upload,9.2,-90,Karnataka
JIO,4G,Upload,9.49,-89,Karnataka
JIO,4G,Download,43.62,-70,Kerala
JIO,4G,Upload,7.57,-70,Kerala
AIRTEL,4G,Download,0.34,-98,West Bengal
AIRTEL,4G,Download,0.22,-107,West Bengal
AIRTEL,4G,Download,0.76,-100,West Bengal
AIRTEL,4G,Download,2.83,-100,West Bengal
AIRTEL,4G,Download,4.29,-112,West Bengal
AIRTEL,4G,Download,0.66,-104,West Bengal
AIRTEL,4G,Download,3.02,-100,West Bengal
AIRTEL,4G,Download,0.6,-103,West Bengal
AIRTEL,4G,Upload,3.04,-96,West Bengal
AIRTEL,4G,Upload,1.54,-108,West Bengal
AIRTEL,4G,Upload,2.36,-101,West Bengal
AIRTEL,4G,Upload,2.17,-100,West Bengal
AIRTEL,4G,Upload,0.3,-111,West Bengal
AIRTEL,4G,Upload,1.0,-105,West Bengal
AIRTEL,4G,Upload,2.33,-102,West Bengal
AIRTEL,4G,Upload,1.94,-103,West Bengal
JIO,4G,Download,0.39,-97,UP West
JIO,4G,Download,2.95,-109,UP West
JIO,4G,Download,0.5,-99,UP West
JIO,4G,Download,19.18,-94,UP West
JIO,4G,Download,11.46,-91,UP West
JIO,4G,Download,0.93,-93,Delhi
JIO,4G,Download,0.0,-105,Delhi
JIO,4G,Download,0.13,-99,UP West
JIO,4G,Upload,0.25,-95,UP West
JIO,4G,Upload,0.42,-106,UP West
JIO,4G,Upload,0.22,-98,UP West
JIO,4G,Upload,5.99,-92,UP West
JIO,4G,Upload,5.69,-89,UP West
JIO,4G,Upload,1.84,-91,Delhi
JIO,4G,Upload,1.16,-105,Delhi
JIO,4G,Upload,2.98,-93,UP West
JIO,4G,Upload,0.15,-103,Andhra Pradesh
JIO,4G,Upload,0.83,-103,Andhra Pradesh
JIO,4G,Upload,1.38,-108,Andhra Pradesh
JIO,4G,Download,4.35,-106,Maharashtra
AIRTEL,3G,Download,0.63,-97,Maharashtra
JIO,4G,Download,2.71,-105,Maharashtra
AIRTEL,4G,Download,2.88,-101,Maharashtra
AIRTEL,4G,Download,4.14,-101,Maharashtra
JIO,4G,Download,5.16,-112,Maharashtra
JIO,4G,Download,6.7,-102,Maharashtra
JIO,4G,Download,1.95,-108,Maharashtra
JIO,4G,Download,9.05,-100,Maharashtra
JIO,4G,Download,4.21,-100,Maharashtra
JIO,4G,Download,1.66,-102,Maharashtra
JIO,4G,Download,7.29,-95,Maharashtra
JIO,4G,Download,14.19,-94,Maharashtra
JIO,4G,Download,0.0,-105,Maharashtra
JIO,4G,Download,6.71,-98,Maharashtra
JIO,4G,Download,3.11,-98,Maharashtra
AIRTEL,3G,Download,0.74,-69,Maharashtra
AIRTEL,3G,Download,1.16,-69,Maharashtra
JIO,4G,Download,3.0,-95,Maharashtra
JIO,4G,Download,1.64,-97,Maharashtra
JIO,4G,Download,7.04,-97,Maharashtra
JIO,4G,Download,18.68,-94,Maharashtra
JIO,4G,Upload,1.95,-106,Maharashtra
AIRTEL,3G,Upload,0.88,-101,Maharashtra
JIO,4G,Upload,3.66,-105,Maharashtra
AIRTEL,4G,Upload,2.11,-101,Maharashtra
AIRTEL,4G,Upload,1.76,-101,Maharashtra
JIO,4G,Upload,0.27,-112,Maharashtra
JIO,4G,Upload,1.8,-102,Maharashtra
JIO,4G,Upload,0.13,-108,Maharashtra
JIO,4G,Upload,2.23,-100,Maharashtra
JIO,4G,Upload,2.05,-100,Maharashtra
JIO,4G,Upload,0.66,-102,Maharashtra
JIO,4G,Upload,3.45,-95,Maharashtra
JIO,4G,Upload,3.61,-94,Maharashtra
JIO,4G,Upload,0.41,-105,Maharashtra
JIO,4G,Upload,3.3,-98,Maharashtra
JIO,4G,Upload,0.11,-98,Maharashtra
AIRTEL,3G,Upload,0.68,-69,Maharashtra
AIRTEL,3G,Upload,0.74,-69,Maharashtra
JIO,4G,Upload,3.91,-95,Maharashtra
JIO,4G,Upload,2.99,-97,Maharashtra
JIO,4G,Upload,3.01,-97,Maharashtra
JIO,4G,Upload,2.31,-94,Maharashtra
IDEA,4G,Download,3.26,-90,Madhya Pradesh
IDEA,4G,Download,2.79,-90,Madhya Pradesh
IDEA,4G,Upload,7.11,-90,Madhya Pradesh
IDEA,4G,Upload,6.21,-89,Madhya Pradesh
JIO,4G,Upload,10.09,-76,UP East
JIO,4G,Upload,9.6,-76,UP East
JIO,4G,Download,3.03,-73,Delhi
JIO,4G,Download,13.42,-63,Karnataka
JIO,4G,Upload,5.9,-63,Karnataka
AIRTEL,4G,Download,2.21,-87,Jammu & Kashmir
JIO,4G,Download,12.6,-82,Tamil Nadu
JIO,4G,Upload,2.09,-98,Tamil Nadu
VODAFONE,4G,Download,0.67,na,UP West
VODAFONE,4G,Download,0.37,na,UP West
VODAFONE,4G,Upload,1.79,na,UP West
VODAFONE,4G,Upload,1.55,na,UP West
JIO,4G,Download,5.21,-87,Madhya Pradesh
JIO,4G,Download,0.99,-97,Madhya Pradesh
JIO,4G,Download,1.59,-99,Madhya Pradesh
JIO,4G,Download,6.22,-99,Madhya Pradesh
IDEA,3G,Download,1.5,-85,Kolkata
IDEA,3G,Download,4.28,-85,Kolkata
IDEA,3G,Download,0.34,-85,Kolkata
IDEA,3G,Download,1.05,-99,Kolkata
IDEA,3G,Download,1.6,-85,Kolkata
IDEA,3G,Download,3.82,-85,Kolkata
IDEA,3G,Upload,0.9,-85,Kolkata
IDEA,3G,Upload,1.12,-85,Kolkata
IDEA,3G,Upload,0.01,-85,Kolkata
IDEA,3G,Upload,0.34,-99,Kolkata
IDEA,3G,Upload,3.07,-85,Kolkata
IDEA,3G,Upload,0.48,-85,Kolkata
JIO,4G,Download,65.29,-67,Andhra Pradesh
JIO,4G,Upload,8.88,-67,Andhra Pradesh
JIO,4G,Download,24.88,-66,West Bengal
JIO,4G,Upload,8.01,-66,West Bengal
AIRTEL,4G,Download,5.98,-113,Tamil Nadu
AIRTEL,4G,Upload,1.29,-113,Tamil Nadu
JIO,4G,Download,46.02,-64,UP West
JIO,4G,Download,46.28,-61,Karnataka
JIO,4G,Download,36.28,-61,Karnataka
JIO,4G,Download,25.14,-61,Karnataka
JIO,4G,Download,39.9,-61,Karnataka
JIO,4G,Upload,6.03,-61,Karnataka
JIO,4G,Upload,3.57,-61,Karnataka
JIO,4G,Upload,4.97,-61,Karnataka
JIO,4G,Upload,5.28,-61,Karnataka
JIO,4G,Download,56.78,-82,Andhra Pradesh
JIO,4G,Upload,9.02,-82,Andhra Pradesh
JIO,4G,Download,2.88,-68,Delhi
JIO,4G,Download,15.66,-60,Delhi
JIO,4G,Download,0.36,-104,Delhi
JIO,4G,Download,3.06,-89,Delhi
JIO,4G,Upload,2.07,-68,Delhi
JIO,4G,Upload,7.04,-60,Delhi
JIO,4G,Upload,0.26,-104,Delhi
JIO,4G,Upload,1.0,-89,Delhi
AIRTEL,3G,Download,2.61,-85,Tamil Nadu
AIRTEL,3G,Download,0.0,-85,Tamil Nadu
AIRTEL,3G,Upload,0.85,-85,Tamil Nadu
AIRTEL,3G,Upload,1.37,-85,Tamil Nadu
JIO,4G,Download,0.41,-112,Tamil Nadu
JIO,4G,Download,0.78,-102,Tamil Nadu
JIO,4G,Download,1.8,-100,Tamil Nadu
JIO,4G,Upload,0.27,-112,Tamil Nadu
JIO,4G,Upload,3.05,-102,Tamil Nadu
JIO,4G,Upload,1.15,-100,Tamil Nadu
AIRTEL,4G,Download,40.87,-96,Haryana
AIRTEL,4G,Download,32.49,-100,Haryana
AIRTEL,4G,Upload,5.27,-96,Haryana
AIRTEL,4G,Upload,5.69,-102,Haryana
JIO,4G,Download,0.44,-95,UP East
JIO,4G,Download,0.63,-97,UP East
JIO,4G,Upload,0.02,-96,UP East
JIO,4G,Upload,0.27,-96,UP East
VODAFONE,3G,Download,9.35,na,Delhi
VODAFONE,3G,Download,0.0,-65,Delhi
VODAFONE,3G,Upload,1.5,na,Delhi
VODAFONE,3G,Upload,2.75,-69,Delhi
IDEA,4G,Download,0.44,-109,Maharashtra
IDEA,4G,Download,0.3,-110,Maharashtra
IDEA,4G,Download,0.15,-111,Maharashtra
IDEA,4G,Download,0.13,-108,Maharashtra
IDEA,4G,Download,0.19,-110,Maharashtra
IDEA,4G,Download,0.01,-109,Maharashtra
IDEA,4G,Download,0.22,-109,Maharashtra
IDEA,4G,Upload,1.2,-110,Maharashtra
IDEA,4G,Upload,1.17,-111,Maharashtra
IDEA,4G,Upload,0.55,-111,Maharashtra
IDEA,4G,Upload,0.59,-110,Maharashtra
IDEA,4G,Upload,0.37,-111,Maharashtra
IDEA,4G,Upload,0.43,-108,Maharashtra
IDEA,4G,Upload,0.2,-109,Maharashtra
VODAFONE,4G,Download,0.1,-93,UP West
VODAFONE,4G,Download,0.14,-104,UP West
VODAFONE,4G,Upload,0.35,-93,UP West
VODAFONE,4G,Upload,0.7,-99,UP West
JIO,4G,Download,5.32,-105,Maharashtra
JIO,4G,Upload,0.7,-106,Maharashtra
JIO,4G,Download,53.83,-71,Gujarat
JIO,4G,Upload,8.85,-71,Gujarat
IDEA,3G,Download,3.69,-85,Delhi
IDEA,3G,Upload,3.5,-85,Delhi
AIRTEL,4G,Download,2.23,-95,UP East
AIRTEL,4G,Download,6.59,-95,UP East
AIRTEL,4G,Upload,6.66,-95,UP East
AIRTEL,4G,Upload,6.41,-95,UP East
JIO,4G,Download,41.45,-87,Himachal Pradesh
JIO,4G,Upload,9.36,-87,Himachal Pradesh
JIO,4G,Download,73.44,-68,Mumbai
VODAFONE,4G,Download,0.3,na,Karnataka
VODAFONE,4G,Download,0.38,na,Karnataka
VODAFONE,4G,Download,0.58,na,Karnataka
